sku_id,brand,shop_id,cate
1508,3630,368,6
226,3630,368,6
1591,1041,4345,24
7399,1041,4345,24
17552,1041,4345,24
5338,2179,2109,24
3487,856,1877,24
19853,744,1381,46
5805,2311,2120,18
2005,171,2200,48
20917,2381,341,67
13501,1436,2969,67
1123,3345,1272,67
19161,280,2132,67
1017,3162,3813,67
27037,803,3457,38
662,803,1913,38
14066,803,1603,38
14334,803,2236,38
32277,803,1603,38
336,803,1913,38
1292,803,1913,24
707,2179,2109,31
3768,3177,3036,42
1816,3177,3036,42
7733,803,4273,52
13957,803,4273,52
465,1065,1699,52
3035,803,4273,52
6877,803,4273,52
1180,903,753,52
33502,2483,2232,13
31440,2371,2264,34
7343,2471,907,46
11571,1234,3132,1
11333,3337,427,1
2772,2764,4564,1
2526,1234,3976,1
25010,1007,3976,1
36,1293,2157,78
3756,701,2381,78
27111,762,1936,78
9269,1458,2111,78
7110,789,3458,78
625,33,3393,78
5568,2767,2329,78
3112,1534,1548,78
12987,1578,3090,78
6535,1414,1620,78
1101,51,4220,78
1759,1458,574,78
6454,1431,1489,78
9694,1431,1489,78
33793,1431,1489,78
16897,1431,1489,78
11414,3232,4079,10
1452,334,1989,31
4936,1076,798,5
1679,803,1913,31
1098,2724,1622,31
3433,3630,368,24
182,3630,368,17
4941,2333,850,17
5315,1797,2900,71
30239,1984,741,72
1172,903,2514,10
6982,987,25,69
13382,3199,3509,71
11723,3634,979,72
3767,1486,4718,72
21684,1307,1097,69
3737,417,2596,17
136,3630,368,17
1188,803,1841,17
7078,417,1091,17
11837,417,2596,17
5182,702,1984,17
2678,2562,2352,17
3401,417,2596,17
1210,1266,1674,17
956,417,3853,17
275,417,2596,17
5621,2562,2352,17
7142,2061,1739,24
12508,3160,1779,17
3512,3160,1779,17
526,3160,1779,17
26279,1797,4230,17
20360,417,1091,17
22375,3160,1779,17
2656,1622,2243,21
29306,699,4383,21
11205,268,1061,21
19453,22,3270,21
19055,3662,4785,79
22598,1856,2323,21
1513,903,2903,31
1939,803,4288,31
2624,2077,4604,64
13939,962,3564,8
31350,1076,2484,5
1559,1845,3537,10
810,3232,4079,10
31740,2734,2591,38
5600,1146,1525,10
601,811,876,10
1760,312,2748,10
19360,1524,860,38
10905,1031,681,18
4313,3247,4693,52
9863,3385,1702,48
1688,2764,120,1
73,2764,120,48
248,2764,120,1
7855,3247,3520,52
23877,3551,1887,52
4104,3247,3520,52
6299,3385,1004,48
4392,3247,4693,52
21336,2333,4630,52
16385,2552,3945,52
2504,1164,3650,7
1711,1418,2564,7
10560,903,961,49
6997,803,1841,16
1371,1065,2618,49
2064,903,2752,31
292,334,2131,31
3943,2076,2508,31
11968,349,3711,72
31230,3085,2100,53
14133,1766,2629,53
23115,1240,463,53
309,1091,3033,5
6635,1208,2637,17
27,2346,4085,5
6,2346,4109,5
571,2346,4109,5
5052,1718,3398,5
16303,2346,4109,5
4579,1974,3731,78
209,2346,4109,5
18151,2989,3807,5
5727,123,2348,59
12328,123,2348,59
24411,123,2348,59
3375,1036,2935,5
4075,2042,2992,5
324,1637,43,24
246,334,2131,24
18344,592,934,67
872,1938,3002,72
2315,3087,2031,66
8166,3087,2031,64
8849,3586,1992,66
1341,1293,1171,66
553,3045,1839,66
3030,3079,2542,74
3643,3218,4221,66
391,3087,2031,66
899,3087,4021,22
20443,3204,2780,66
3173,708,424,66
756,2177,1000,22
8765,133,842,66
26593,3087,2031,64
15949,3204,2780,22
2749,33,3207,72
1858,3193,1801,72
21467,33,3207,72
11063,1124,1825,22
978,2333,1542,24
6915,2562,2352,24
2920,1065,1668,24
110,1065,2618,24
10424,1586,653,66
12222,2562,2352,24
1348,1586,653,65
576,1065,2618,24
1634,1065,612,24
12618,1637,3854,24
1217,903,2514,24
4713,1586,653,65
314,903,2514,24
586,1065,2618,24
33817,1511,274,66
454,3630,368,24
5017,803,1913,52
2387,1014,444,53
896,2611,4621,53
4216,2868,932,50
4112,2868,2153,50
2982,2868,2153,50
10061,2868,932,50
6153,2868,932,50
16175,2868,932,20
3007,2868,932,50
2460,2868,2153,50
6081,2868,932,50
14677,2868,2153,53
2359,2868,932,50
2632,2868,932,50
16917,2868,932,53
1938,2868,2153,50
5294,502,3043,12
3498,502,959,12
10706,6,2181,72
27199,1374,594,72
2131,6,2181,72
15200,1271,3658,72
9466,1110,84,72
8696,1374,594,72
33921,2062,3869,72
29925,1006,4182,72
25298,3136,620,72
10043,1374,594,72
29193,1567,167,64
2740,1469,1736,6
389,803,1913,24
320,1227,3924,36
32993,903,2857,49
1076,903,2857,73
892,903,2857,10
635,1065,2618,73
10181,903,2857,24
908,803,1913,31
7793,903,2857,31
5842,903,2857,31
26458,903,2752,73
164,1065,2618,31
7146,903,2857,73
258,903,2514,31
3518,903,2857,73
414,903,4628,73
31820,903,2857,52
27742,903,2857,52
773,803,1913,31
90,903,2514,31
663,1065,2618,73
3554,1510,208,73
1239,1065,2618,73
1078,1065,2618,73
15889,903,2514,31
4636,1510,208,73
1202,179,1393,31
2960,2076,3323,73
1686,903,2514,73
5180,3662,4785,79
26588,1065,228,31
4413,903,2752,73
2084,1632,3769,19
420,1632,3769,19
3959,1632,3769,19
392,1632,3769,19
6130,1065,611,24
670,1065,611,73
730,1632,3769,19
1032,903,2514,73
187,803,1913,31
18592,1065,1699,31
7456,3630,1974,39
659,429,1811,23
10742,1418,1033,24
789,803,3574,19
2547,2334,542,31
388,803,1913,24
7178,1936,4319,31
31458,1103,1804,31
25492,3502,420,5
1793,3549,3889,24
14611,1567,167,22
783,3193,2729,22
477,1721,1834,22
1526,1158,183,48
943,1638,1164,51
179,417,2596,16
484,803,1913,10
8907,662,457,44
3014,1911,87,44
5885,3374,726,44
7085,1911,749,44
4361,1911,2004,44
6074,1911,1619,44
3543,3374,592,44
28727,2577,4239,9
32009,2577,4239,61
28302,2577,4239,9
13520,1555,3608,61
2581,2577,3112,9
10726,2148,168,44
1104,903,235,73
384,803,3574,19
347,1455,1054,8
8350,229,1330,14
3421,206,3614,14
11155,3232,4079,10
22039,2154,632,10
21827,3232,3288,10
1287,803,1913,10
3146,3630,368,10
3262,903,2514,10
5601,3232,4079,10
11634,903,360,10
1958,334,2319,10
22842,3630,400,10
1649,903,2903,10
5381,3232,4079,10
9483,3232,4079,10
622,903,2514,10
1002,179,1393,10
7593,179,1393,10
1194,179,1393,10
9214,1065,1668,10
9392,2154,632,10
3257,3630,368,10
1187,3630,368,10
83,2664,399,31
850,856,1703,24
2318,3355,2670,17
29675,334,621,17
6618,1233,2095,24
16017,3008,968,24
7629,316,3492,17
1345,470,2332,17
6498,470,1682,24
7671,3630,400,16
1023,1911,87,44
605,1014,444,53
3207,1911,4408,44
599,903,1064,73
4289,1067,1173,31
989,803,1913,24
16793,316,257,17
2813,818,1960,24
17323,903,2857,24
675,3630,368,38
128,803,2867,52
512,903,2514,52
22869,1065,612,52
1062,803,1495,52
26647,903,235,52
5,803,1913,52
32,903,2514,52
654,903,235,52
313,903,2514,52
26720,803,1495,52
6565,803,2635,52
5853,3193,1801,66
452,781,274,66
1241,1721,1834,66
410,3193,1801,66
2353,3514,691,66
1763,781,274,66
190,1721,3255,66
2001,781,274,66
5245,885,2081,66
1777,781,274,66
17604,2613,2490,24
1360,2562,2352,24
5050,2974,4745,24
1656,803,1913,24
4114,2764,1004,1
8894,3385,500,48
12180,3385,4549,48
21921,3385,1756,48
5280,3555,2897,18
27485,986,2673,10
19379,986,2673,10
19207,986,2673,10
22480,3502,4612,5
28234,2039,3370,5
11473,411,3675,13
30936,411,3675,13
551,1065,1668,16
6671,2613,2879,24
9566,803,2635,7
20191,803,4400,7
188,1031,219,20
6300,2264,2423,76
429,879,2069,76
546,879,2069,76
233,803,1913,24
131,903,2514,24
308,903,2514,24
4366,803,1913,24
1523,2313,3356,24
9340,2178,3432,24
2252,2664,399,31
10157,903,1944,31
8288,179,2042,73
12278,179,887,73
6643,2811,2470,73
3256,179,3249,73
2644,179,3249,73
25787,179,887,73
27070,2745,65,73
13464,1418,171,31
8071,1065,2618,73
3992,1266,1674,73
14235,2076,3323,73
7010,1266,1674,73
5802,2076,3323,31
20504,483,3688,2
8330,1111,2984,59
12969,2512,1906,2
5861,2512,2423,2
15693,662,1279,2
31063,662,1279,2
17151,483,3688,2
3708,401,3250,76
5619,662,457,76
10263,2837,1228,76
19583,1351,1955,76
7706,2837,1228,76
4511,3411,3823,76
6118,903,2514,24
17092,3008,968,24
3894,3630,368,24
4188,2021,4199,24
12826,179,3430,10
9866,179,3430,10
180,903,235,38
815,3162,3813,64
963,1609,3612,66
523,3345,1794,64
216,1031,219,48
7379,33,3393,78
4032,3162,3813,64
1262,3293,700,78
7170,3162,3170,64
29981,2874,3363,64
1675,3162,3170,64
795,3162,3170,64
2517,1721,1834,72
12727,3630,3714,40
1658,2684,798,5
48,1076,509,5
395,1076,4215,5
494,1076,509,5
16,1076,509,5
636,1858,3033,5
717,1076,509,5
1509,1076,4215,5
46,1076,509,5
1603,835,3850,5
327,1076,798,5
5030,1858,3033,5
565,3502,3866,5
638,1995,275,21
7297,1373,4243,53
210,2506,2621,5
30290,3137,992,40
3987,2505,4054,66
1885,803,1913,38
2185,2595,740,24
7926,1373,4243,53
3200,1373,4243,53
12886,803,4288,38
31025,867,1401,13
3863,867,1401,13
5142,3630,400,25
2334,903,235,6
689,903,4628,6
4019,903,4628,6
679,1065,2618,40
1298,903,2903,24
7255,803,4400,17
4644,803,566,17
8628,1724,1944,17
17042,267,418,24
287,903,2857,10
5235,903,4628,10
3745,903,753,10
866,1721,1834,22
32066,2123,3080,5
147,78,3226,5
4642,1858,335,5
29097,1858,335,5
1924,78,3226,5
606,78,4246,5
11886,1076,373,5
16091,78,2556,5
2935,78,2749,5
29166,78,2447,5
334,78,3226,5
96,78,3226,5
5252,1065,2618,7
197,903,2514,7
1519,803,1913,7
6079,2404,1165,40
26527,3558,3993,7
20116,1065,3716,7
215,1065,2618,7
7836,1065,3716,40
2198,1065,3716,7
1717,903,2514,7
694,1065,2618,19
359,470,2332,62
7015,470,2332,62
19356,3535,2864,14
21588,3535,2864,14
3420,998,673,78
25648,3535,2967,14
24958,3535,2967,14
6866,33,4314,14
12941,2144,80,78
24036,3561,1167,78
2897,1297,1437,10
10571,2404,1165,40
1387,811,876,10
1846,3630,368,10
7446,51,4220,66
3145,3630,368,40
13805,1884,1338,26
20945,3630,368,40
22353,3322,3887,14
27449,3444,3164,10
7412,1418,4581,40
6987,811,876,40
12072,1795,4658,29
23482,387,3837,32
31394,387,3837,32
4052,3630,368,6
588,3630,368,16
2705,3630,402,16
2126,3630,400,10
75,1065,2618,40
183,2755,4222,70
32470,676,244,70
28293,1371,4321,70
4742,1815,2991,70
26550,1815,3152,70
22566,1815,2797,70
16584,1139,907,70
7744,3126,4408,70
21379,1815,915,70
16211,1975,4239,70
12798,2755,1944,70
4238,1815,2991,70
3025,1046,834,70
12369,1911,87,70
2930,2755,4222,70
1623,2755,4222,70
836,903,2514,38
6532,600,3505,33
5106,345,1036,33
524,1268,101,40
1855,279,1783,72
3362,2546,2805,72
5389,3232,4079,10
5931,811,876,17
11285,2685,2835,72
6157,263,4176,69
6346,470,1682,24
13594,2774,1748,72
9070,2850,1246,72
8750,470,1682,24
4227,2223,790,72
22913,3662,4785,79
4646,806,2276,72
4584,2613,2490,17
31557,2613,2490,24
31219,267,2793,24
25688,1844,3122,24
30833,3662,4785,79
9459,1573,2302,24
18997,3662,4785,79
10828,2613,2490,24
23969,470,1682,24
3721,2510,2710,17
821,375,1490,5
24448,3343,47,72
1968,3630,368,62
1502,1065,2618,62
2262,3630,368,62
893,429,747,23
7219,895,4394,20
13388,3326,3717,20
4911,903,2514,24
468,903,2514,24
3580,3549,3889,24
342,1065,2618,24
2187,2021,4199,24
3673,1913,678,5
1934,1014,444,53
593,3186,3851,74
19919,2381,341,67
19845,3280,619,67
5432,2082,1990,67
11177,2527,3707,67
13265,11,4269,67
6137,2868,2153,50
15683,2055,730,72
27097,1881,3075,21
7495,569,977,5
1446,2629,2405,41
656,3406,81,78
14015,477,3879,67
1495,3217,2613,72
1709,1014,444,53
7414,1005,2600,67
27751,3614,3267,78
31636,486,2871,78
6805,3079,2542,78
1882,1339,3719,74
15119,3614,3267,78
28532,133,842,67
33277,1005,2600,64
8918,14,1048,78
255,140,1473,78
13949,477,3879,67
5170,133,842,78
16846,2392,955,78
10403,477,3879,78
15737,133,842,78
12132,3549,3877,56
1754,3210,2838,20
231,3502,3866,5
1489,2170,3141,7
1787,3526,1576,12
1556,3526,1576,12
4101,321,3790,20
304,1802,4196,67
2717,1418,2564,28
16059,1223,1104,64
5058,1127,2558,5
24866,2477,195,5
21693,3068,2363,68
10,1861,2905,5
19707,3068,2363,68
6420,127,2169,6
148,803,1913,6
1031,803,4427,6
24892,2222,1899,46
13238,2076,2508,73
18057,903,1823,73
2942,1714,1722,31
23106,903,4628,73
2158,803,4640,73
7461,903,360,73
5541,1065,612,73
11313,2076,2508,73
32929,803,2635,73
4743,803,1913,73
2214,1510,208,73
4877,2120,2178,73
30016,1510,4501,73
2090,2724,1622,39
746,1439,4158,67
1460,3162,3813,64
3666,717,435,64
5620,3162,3813,64
11097,1913,3427,5
11059,592,934,67
27674,2204,4710,67
2684,1458,574,67
4013,3614,3267,67
15095,3631,2568,67
5119,3631,2568,67
4605,3614,3267,78
21483,71,3670,67
22018,3500,2546,67
3367,1968,245,67
1648,1968,245,67
8480,1968,245,67
30792,3556,2090,67
29207,177,3576,67
23583,1447,377,67
12592,1372,1563,67
7845,177,3576,67
9811,1447,377,67
22298,258,3420,67
3975,2144,80,67
8133,1968,2259,67
5847,1458,3252,67
5480,1968,2259,67
26514,3556,2090,67
21463,1447,377,67
30465,177,3576,67
33557,592,934,67
3715,2840,1889,29
802,3427,3368,24
12759,1041,4345,24
6431,414,2425,24
25539,1041,4345,24
13271,2864,3626,28
4982,1041,4345,24
262,903,2514,24
7651,2751,1892,66
17576,3189,2206,66
20695,3189,2206,66
3812,51,2990,66
2205,78,3375,5
82,1076,509,5
20753,78,1101,5
3153,2785,1493,5
4984,1592,3293,5
10734,1769,2928,5
14822,1769,2928,5
20990,78,2447,5
33246,2785,1493,5
33054,78,4329,5
1121,1592,3293,5
13124,2785,1493,5
7985,1076,1101,5
22059,1076,1101,5
14495,78,1101,5
14090,2346,1101,5
16696,2820,1101,5
17582,78,1101,5
535,78,977,5
8477,471,1452,5
21206,2820,1101,5
1122,1769,2928,5
19335,2982,1854,5
2490,78,3226,5
1982,1769,2928,5
774,1934,3689,5
9902,78,2447,5
26534,78,1101,5
6584,1076,2423,5
7041,78,2447,5
14841,1734,2019,5
3684,3315,4413,5
6955,78,2447,5
18094,78,2447,5
1222,78,2447,5
1413,1734,2019,5
3920,375,4413,5
6476,2785,1493,5
9562,0,2423,5
5584,1934,3689,5
19239,1076,1101,5
5094,569,2447,5
7734,2785,1493,5
27552,1669,811,5
4536,2785,1493,5
1468,55,1376,5
7305,2785,1493,5
9610,2785,1493,5
140,78,902,5
27788,1769,582,5
1375,3502,3866,5
6978,1734,3347,5
29669,3662,4785,79
9670,78,248,5
20558,3662,4785,79
3092,69,1979,5
10800,1669,811,5
7978,240,3573,5
12796,2785,1493,5
1761,1861,2905,5
24654,78,452,5
29713,1555,3608,9
9786,78,2558,5
15815,78,4126,5
33202,897,4602,59
23057,803,4273,6
2766,903,1823,31
20450,3549,4406,31
14067,3549,2235,31
4660,1288,4343,34
2133,2764,4564,20
1158,932,120,20
1372,903,753,52
3929,685,3986,40
9348,2397,3758,40
3711,470,1682,40
2530,2856,405,5
1931,375,4413,5
12752,3133,3161,5
3440,2813,1643,5
3855,391,722,5
364,3502,3866,5
9245,1629,1569,5
17381,78,1278,5
852,2506,2621,5
14081,78,1344,5
7157,78,248,5
6401,2506,3543,5
716,78,3226,5
18942,78,1278,5
1350,78,3226,5
3126,78,3226,5
1357,78,902,5
20673,78,4215,5
11239,3549,57,24
23457,3549,2387,24
1251,417,2596,7
424,1065,228,7
807,803,2635,7
1705,803,1913,7
157,429,2204,23
32264,3662,4785,79
401,803,2717,23
1469,429,1811,23
17198,3532,965,21
1665,2663,708,31
643,1297,1437,31
26882,384,2336,31
4025,2663,708,31
983,384,3351,25
8655,361,3780,5
10852,3267,3583,5
16026,3630,3839,39
411,2484,2238,18
10118,2484,2238,18
1997,1234,4045,18
21834,3662,4785,79
32162,2564,642,72
13182,209,2709,18
27178,3428,1822,72
32810,1252,3295,72
27088,2292,1902,72
10279,2921,305,41
24643,1317,1611,69
14695,1167,1524,67
11864,1407,4245,12
16232,856,2445,10
315,803,1495,31
18950,3258,4408,70
1516,3204,2780,78
3235,1533,4228,44
1720,401,3087,76
13826,401,2723,76
14935,3361,2324,21
4357,78,2423,5
9362,3061,4321,2
28575,937,2510,2
16900,3061,2177,2
28853,3061,2060,2
18189,3061,4321,2
25687,937,367,2
6343,3061,4321,2
27261,3061,4321,2
7557,332,1491,2
8391,277,1194,2
6919,3061,4321,2
21020,937,367,2
27632,937,367,2
449,1721,1598,66
17069,2276,1919,5
6050,3227,2692,5
7709,2692,2453,34
6529,2669,54,34
32266,903,2857,31
2696,152,4540,66
28488,152,4540,66
23584,152,4540,66
19856,152,4540,66
31972,152,4540,66
12036,687,3262,24
13277,1196,4370,78
3361,1196,4370,67
25249,375,3858,5
1490,2429,192,6
12577,3369,3015,6
19399,903,4240,6
1915,2745,107,6
28020,1797,2900,35
28053,1797,4230,35
988,3008,968,24
1560,2613,2879,24
4942,2365,4062,24
11937,2333,1542,24
3602,267,3715,24
7371,267,3715,24
25476,2613,3142,24
8499,2613,3142,24
2489,267,2793,24
5322,2333,1542,24
1831,903,4628,31
15904,803,1844,31
1181,1482,1670,5
1159,1482,3033,5
490,956,4257,22
936,3162,3813,67
7040,2751,1892,66
2189,375,1490,5
1352,3162,3813,64
4346,375,1950,5
1027,2050,2161,67
14391,1669,811,5
10442,569,1494,5
1875,569,3056,5
830,78,3226,5
2470,78,3226,5
764,569,3056,5
80,569,3056,5
4654,569,3056,5
2365,78,3226,5
7452,2346,1856,5
3065,569,3056,5
1423,569,3056,5
7582,441,732,26
15795,3590,2649,66
15874,441,732,26
18663,1184,3411,66
31529,1098,372,66
25112,267,2110,24
7464,1974,3731,78
19676,133,842,78
29859,267,2793,24
1870,267,2793,24
5125,1637,2608,24
1820,1609,3612,22
146,803,1913,17
3669,2504,465,64
30175,3091,840,24
3507,536,3506,78
4855,1233,2095,24
14383,1404,4593,78
5179,358,1244,78
10871,57,925,78
26767,57,925,78
28251,2273,925,78
8986,2859,2183,78
33162,1233,2095,24
4185,1233,2095,24
29922,781,274,66
6838,799,2963,78
30494,2226,3988,78
4633,2859,2183,78
959,267,3715,24
12161,2613,2879,24
11440,536,3506,78
27134,2613,2908,24
8521,1797,4230,24
3582,57,925,78
3813,1447,2463,78
161,1127,3684,5
301,375,1490,5
7404,1458,574,78
7493,2751,110,26
33145,927,637,26
27941,1198,299,26
22819,2254,2685,26
10754,2567,4151,26
19436,3174,4077,26
29608,1673,1901,26
30320,927,2029,26
25739,1218,4739,26
30976,3662,4785,79
9039,2630,1774,26
15317,2396,1245,26
30741,2567,4151,26
641,640,3569,26
329,1721,1834,66
13794,1339,3719,26
21852,1462,2742,26
5029,631,1145,26
8913,1633,3939,26
16103,605,4152,26
4552,811,4130,24
1498,2874,3363,26
9330,2396,1245,26
20555,952,1037,26
15524,3285,1216,26
3899,640,3569,26
1016,640,3569,26
33199,33,3207,26
6553,640,3569,26
1475,2089,2785,26
6314,2751,1892,26
1905,1721,3255,22
17733,1719,1295,66
780,1721,1834,22
25299,3373,4573,67
25006,797,4573,67
25300,797,4573,66
18450,3662,4785,79
253,1721,1598,22
23179,3373,4573,67
7088,1712,2944,66
2650,1065,611,49
14652,1981,3419,66
6853,797,4573,66
26410,3373,4573,64
17475,3373,4573,26
130,3186,3851,74
31538,797,4573,66
10857,2891,958,66
431,3193,2729,66
23682,1409,2943,66
20876,3373,4573,26
21394,797,4573,64
25683,57,925,78
24485,797,4573,64
30944,3373,4573,67
27259,797,4573,26
20076,3373,4573,67
19308,797,4573,64
223,3162,3813,78
1197,1974,4329,78
18335,3405,4138,78
27691,2891,958,66
21369,2891,958,66
12496,2891,958,66
19515,1710,2955,22
14109,3428,988,22
33316,2891,958,66
18385,2891,958,66
33636,3166,4769,66
23081,2891,958,66
30624,2891,958,66
14053,2891,958,66
1436,1721,1834,22
21309,455,760,16
3859,3524,2714,78
2569,818,1960,17
2178,811,876,17
480,3355,1648,17
26725,1145,3622,67
2105,3186,3851,26
11897,605,4152,26
12459,1339,3719,26
6199,3187,1062,26
26653,3630,3839,17
8678,406,1392,26
11650,2281,1231,26
9054,2562,2352,17
24054,590,2987,67
14137,1462,2742,26
1429,2059,3185,17
28688,2344,4016,78
14985,3524,2714,67
2495,855,3400,78
12963,3524,2714,78
6260,3524,2714,78
12481,631,1145,26
4675,2874,2312,26
9326,2630,1774,26
4481,2082,1990,26
4219,825,628,26
30159,927,2029,26
2967,79,4241,26
30693,927,637,26
24212,1433,1287,26
6066,2506,2621,5
11180,2506,2621,5
22724,799,2963,78
2395,2506,2621,5
1358,171,1384,41
171,811,876,17
1702,291,3577,49
1293,3022,4109,5
9492,2529,689,66
13602,2139,467,64
11089,1110,84,43
18752,1053,2423,72
18067,1798,4639,69
6917,1172,2423,22
2572,1073,74,66
2411,1006,2505,72
24750,1640,4051,72
3701,1555,3608,70
5650,3207,1944,53
17444,3662,4785,79
33296,165,901,59
32813,3049,3489,59
13647,1111,2984,59
12070,1227,3924,36
21110,375,940,5
1003,375,4413,5
2921,375,2558,5
9316,375,1101,5
280,375,3845,5
330,375,1490,5
1324,375,3845,5
1753,375,1490,5
376,375,1490,5
1051,375,1490,5
11740,375,1490,5
8925,375,1490,5
9114,375,1950,5
1565,375,3961,5
32396,352,3961,5
1486,375,1490,5
702,375,1490,5
4818,3016,306,21
31514,1955,276,72
18824,133,842,72
30474,1486,2059,72
19636,1486,2059,72
22573,3249,3702,72
17794,1444,2616,72
271,1263,4243,53
1325,1263,4243,53
14877,1913,2633,5
12996,2010,2589,24
7527,856,1877,24
21222,3223,3015,24
11095,903,4013,73
16218,2055,730,72
2390,3630,368,40
6816,1769,1028,5
2539,2970,3850,5
30620,2813,466,5
3495,697,4328,5
26370,796,4342,5
22599,2813,3543,5
5069,2619,3106,5
10523,2779,447,5
16518,1076,1150,5
10058,1076,1691,5
23926,1076,1691,5
17856,2257,975,5
28060,796,4342,5
28629,78,420,5
3786,1076,509,5
2590,982,2852,5
1723,2049,3926,5
20322,3623,3749,5
28546,2354,4272,5
12338,1179,3042,5
31389,2985,2171,5
11,1076,509,5
5312,1592,3293,5
31549,3502,3866,5
27726,2982,1854,5
2046,569,3056,5
8931,835,2424,5
3947,2813,1643,5
8277,896,1188,5
2247,2813,1643,5
29198,3627,3968,5
5930,429,2204,23
4059,1845,2352,10
13693,1696,2949,10
14712,2595,740,17
13829,2724,1622,10
9896,2724,1622,10
1457,384,3351,10
800,452,2669,10
13846,476,3639,23
4566,807,387,23
1517,2707,1429,23
12831,628,3279,23
4247,2126,2759,23
9857,2176,1621,72
3133,1486,4718,43
112,1065,2618,49
12751,1496,3693,61
12896,803,1495,49
8422,803,2635,49
1166,803,1913,49
250,1065,4468,49
10717,698,1186,49
382,1721,1834,66
541,375,1490,5
1254,375,1490,5
79,547,1969,5
2168,2813,1643,5
2729,2813,1643,5
2579,375,1490,5
1278,2813,1643,5
17091,78,4294,5
249,569,3056,5
3738,1592,3293,5
8110,3441,2651,5
7746,2717,1329,5
21198,1,4225,66
2180,1,4225,66
6022,1,4225,66
10988,2813,1643,5
2958,2813,1643,5
25884,2813,1643,5
12854,2813,1643,5
9062,2813,1643,5
22113,2813,1643,5
8735,2813,1643,5
15210,2813,1643,5
21425,2813,1643,5
6368,2813,1643,5
22810,2813,1643,5
11561,2813,1643,5
4890,2813,1643,5
14309,2813,1643,5
27597,2813,1643,5
3379,835,2424,5
5057,78,2447,5
26474,78,2447,5
713,547,1969,5
11453,78,2447,5
1944,375,3845,5
26138,253,2447,5
2102,375,3845,5
2107,547,1969,5
122,1861,2905,5
15,78,3226,5
14883,375,3845,5
113,1861,2905,5
637,98,3987,5
49,78,3226,5
451,547,1969,5
761,1861,2905,5
76,1861,2905,5
7073,2813,1643,5
1585,78,3226,5
2432,2813,1643,5
5881,2813,1643,5
28858,896,2078,5
3325,166,4508,5
27843,2813,466,5
11249,2813,1643,5
12686,2813,1643,5
28810,2813,1643,5
4718,2813,1643,5
1044,794,1184,5
15832,2813,1643,5
2421,2813,1643,5
14997,2813,1643,5
2298,429,747,23
7045,429,747,23
1857,429,747,23
1250,1714,1722,23
10078,429,4550,23
2890,2412,554,67
12014,717,382,67
10669,582,3310,67
11912,1076,160,5
15996,241,1474,21
4347,179,3911,49
10261,2123,3080,5
5392,3188,4657,21
5520,1418,171,31
1901,903,4240,31
25970,334,2319,10
1025,803,1495,31
33858,334,2319,10
28610,2811,1014,31
2280,375,1490,5
20855,903,4304,31
11053,1854,1459,31
4291,903,4628,31
640,903,753,10
19283,2906,3336,10
8209,1103,2648,31
2683,2663,708,31
5357,2510,2710,25
2936,3276,1056,31
2639,1936,4319,31
3071,3204,2780,72
5270,1005,2600,72
3323,3087,2031,72
22902,1065,612,10
14878,3390,2946,74
5625,1223,1104,74
